d,regionid,sun_hours
2023-11-14,NSW1,10.158621540833334
2023-11-14,VIC1,9.879725306388888
2023-11-14,TAS1,9.464213636944443
2023-11-14,SA1,10.08599055638889
2023-11-15,QLD1,10.536477859444444
2023-11-15,NSW1,10.132147983888888
2023-11-15,VIC1,9.848856174166666
2023-11-15,TAS1,9.426602277222221
2023-11-15,SA1,10.058406717777778
2023-11-16,QLD1,10.516542156944443
2023-11-16,NSW1,10.106131307777778
2023-11-16,VIC1,9.818511105277778
2023-11-16,TAS1,9.389608819444444
2023-11-16,SA1,10.031297805833333
2023-11-17,QLD1,10.49697524361111
2023-11-17,NSW1,10.080587263055556
2023-11-17,VIC1,9.788708810833333
2023-11-17,TAS1,9.353256755277778
2023-11-17,SA1,10.004680320833334
2023-11-18,QLD1,10.477789014166667
2023-11-18,NSW1,10.055531740555555
2023-11-18,VIC1,9.759468191666667
2023-11-18,TAS1,9.317569877222223
2023-11-18,SA1,9.978570914166667
2023-11-19,QLD1,10.458995432222222
2023-11-19,NSW1,10.030980745833332
2023-11-19,VIC1,9.730808313055556
2023-11-19,TAS1,9.28257224388889
2023-11-19,SA1,9.9529863625
2023-11-20,QLD1,10.44060651
2023-11-20,NSW1,10.006950376666666
2023-11-20,VIC1,9.702748373611112
2023-11-20,TAS1,9.248288143055555
2023-11-20,SA1,9.927943543333333
2023-11-21,QLD1,10.422634292222222
2023-11-21,NSW1,9.983456795277778
2023-11-21,VIC1,9.675307674166666
2023-11-21,TAS1,9.214742051666667
2023-11-21,SA1,9.903459405833333
2023-11-22,QLD1,10.405090832222223
2023-11-22,NSW1,9.960516200277779
2023-11-22,VIC1,9.648505582777778
2023-11-22,TAS1,9.181958591666666
2023-11-22,SA1,9.879550942222224
2023-11-23,QLD1,10.387988173333333
2023-11-23,NSW1,9.938144798055555
2023-11-23,VIC1,9.622361500833334
2023-11-23,TAS1,9.149962485555557
2023-11-23,SA1,9.856235155833332
2023-11-24,QLD1,10.371338323055555
2023-11-24,NSW1,9.916358770833334
2023-11-24,VIC1,9.596894824166666
2023-11-24,TAS1,9.118778506388889
2023-11-24,SA1,9.833529029166668
2023-11-25,QLD1,10.3551532325
2023-11-25,NSW1,9.895174244166666
2023-11-25,VIC1,9.57212490388889
2023-11-25,TAS1,9.088431426944444
2023-11-25,SA1,9.811449489722222
2023-11-26,QLD1,10.339444769999998
2023-11-26,NSW1,9.874607255555556
2023-11-26,VIC1,9.548071005277777
2023-11-26,TAS1,9.05894596611111
2023-11-26,SA1,9.790013373611112
2023-11-27,QLD1,10.324224698055556
2023-11-27,NSW1,9.854673716666667
2023-11-27,VIC1,9.524752265833333
2023-11-27,TAS1,9.030346730833333
2023-11-27,SA1,9.769237390555556
2023-11-28,QLD1,10.309504645277777
2023-11-28,NSW1,9.835389378611112
2023-11-28,VIC1,9.502187650277778
2023-11-28,TAS1,9.002658159444444
2023-11-28,SA1,9.749138083888889
2023-11-29,QLD1,10.295296081944445
2023-11-29,NSW1,9.816769796666668
2023-11-29,VIC1,9.480395905
2023-11-29,TAS1,8.975904459444445
2023-11-29,SA1,9.729731792777779
2023-11-30,QLD1,10.281610291388889
2023-11-30,NSW1,9.798830289722222
2023-11-30,VIC1,9.459395512777778
2023-11-30,TAS1,8.950109545555556
2023-11-30,SA1,9.711034613055554
2023-12-01,QLD1,10.268458344166667
2023-12-01,NSW1,9.781585904722222
2023-12-01,VIC1,9.439204643333333
2023-12-01,TAS1,8.925296974166667
2023-12-01,SA1,9.693062354722223
2023-12-02,QLD1,10.255851070277778
2023-12-02,NSW1,9.765051375833334
2023-12-02,VIC1,9.419841106388889
2023-12-02,TAS1,8.90148987861111
2023-12-02,SA1,9.6758305025
2023-12-03,QLD1,10.243799029444446
2023-12-03,NSW1,9.749241086666668
2023-12-03,VIC1,9.401322303333332
2023-12-03,TAS1,8.878710903055556
2023-12-03,SA1,9.659354173333332
2023-12-04,QLD1,10.232312486944446
2023-12-04,NSW1,9.734169030277778
2023-12-04,VIC1,9.383665176944445
2023-12-04,TAS1,8.856982133611112
2023-12-04,SA1,9.643648076111111
2023-12-05,QLD1,10.221401382777778
2023-12-05,NSW1,9.719848770277778
2023-12-05,VIC1,9.366886162222222
2023-12-05,TAS1,8.836325031388888
2023-12-05,SA1,9.628726468333333
2023-12-06,QLD1,10.211075305000001
2023-12-06,NSW1,9.706293401666667
2023-12-06,VIC1,9.351001139444444
2023-12-06,TAS1,8.816760365555556
2023-12-06,SA1,9.61460311611111
2023-12-07,QLD1,10.201343464166667
2023-12-07,NSW1,9.693515512222222
2023-12-07,VIC1,9.336025383055556
2023-12-07,TAS1,8.798308143055555
2023-12-07,SA1,9.601291252222222
2023-12-08,QLD1,10.192214664166666
2023-12-08,NSW1,9.681527144722223
2023-12-08,VIC1,9.321973516111111
2023-12-08,TAS1,8.78098754638889
2023-12-08,SA1,9.588803536666667
2023-12-09,QLD1,10.183697279166667
2023-12-09,NSW1,9.670339760555557
2023-12-09,VIC1,9.308859463333334
2023-12-09,TAS1,8.764816864166667
2023-12-09,SA1,9.577152018333333
2023-12-10,QLD1,10.175799226111112
2023-12-10,NSW1,9.659964203055555
2023-12-10,VIC1,9.296696404722223
2023-12-10,TAS1,8.749813430277777
2023-12-10,SA1,9.56634809388889
2023-12-11,QLD1,10.168527941666667
2023-12-11,NSW1,9.650410663055556
2023-12-11,VIC1,9.285496733055556
2023-12-11,TAS1,8.735993561666666
2023-12-11,SA1,9.556402474999999
2023-12-12,QLD1,10.16189036
2023-12-12,NSW1,9.641688646944443
2023-12-12,VIC1,9.275272011666667
2023-12-12,TAS1,8.723372497777778
2023-12-12,SA1,9.547325150277777
2023-12-13,QLD1,10.155892889166665
2023-12-13,NSW1,9.633806943333333
2023-12-13,VIC1,9.266032934722222
2023-12-13,TAS1,8.71196434638889
2023-12-13,SA1,9.539125353888888
2023-12-14,QLD1,10.1505413925
2023-12-14,NSW1,9.626773595833333
2023-12-14,VIC1,9.257789290555557
2023-12-14,TAS1,8.701782029166667
2023-12-14,SA1,9.531811532777779
2023-12-15,QLD1,10.145841168611112
2023-12-15,NSW1,9.620595875555555
2023-12-15,VIC1,9.2505499275
2023-12-15,TAS1,8.692837235
2023-12-15,SA1,9.52539132
2023-12-16,QLD1,10.141796934166667
2023-12-16,NSW1,9.615280254166667
2023-12-16,VIC1,9.24432272
2023-12-16,TAS1,8.68514037111111
2023-12-16,SA1,9.51987150638889
2023-12-17,QLD1,10.138412808611111
2023-12-17,NSW1,9.610832384166667
2023-12-17,VIC1,9.23911454388889
2023-12-17,TAS1,8.678700526111111
2023-12-17,SA1,9.515258018333334
2023-12-18,QLD1,10.135692300833334
2023-12-18,NSW1,9.607257078333333
2023-12-18,VIC1,9.234931248055556
2023-12-18,TAS1,8.673525432777778
2023-12-18,SA1,9.511555894999999
2023-12-19,QLD1,10.1336382975
2023-12-19,NSW1,9.604558291944443
2023-12-19,VIC1,9.231777635555556
2023-12-19,TAS1,8.6696214375
2023-12-19,SA1,9.508769273055556
2023-12-20,QLD1,10.132253051666666
2023-12-20,NSW1,9.602739109722222
2023-12-20,VIC1,9.229657443333334
2023-12-20,TAS1,8.666993473888889
2023-12-20,SA1,9.506901369444444
2023-12-21,QLD1,10.1315381775
2023-12-21,NSW1,9.601801735
2023-12-21,VIC1,9.228573331111111
2023-12-21,TAS1,8.665645045277778
2023-12-21,SA1,9.50595447111111
2023-12-22,QLD1,10.131494642777778
2023-12-22,NSW1,9.60174748
2023-12-22,VIC1,9.228526868333335
2023-12-22,TAS1,8.665578206944446
2023-12-22,SA1,9.50592992638889
2023-12-23,QLD1,10.132122766111111
2023-12-23,NSW1,9.602576763333333
2023-12-23,VIC1,9.229518530833332
2023-12-23,TAS1,8.666793561944445
2023-12-23,SA1,9.506828139444444
2023-12-24,QLD1,10.133422216944444
2023-12-24,NSW1,9.604289106944444
2023-12-24,VIC1,9.231547697222222
2023-12-24,TAS1,8.669290254444444
2023-12-24,SA1,9.50864857
2023-12-25,QLD1,10.135392014722221
2023-12-25,NSW1,9.606883138333334
2023-12-25,VIC1,9.2346126525
2023-12-25,TAS1,8.673065976111111
2023-12-25,SA1,9.511389733333335
2023-12-26,QLD1,10.138030532777776
2023-12-26,NSW1,9.610356595
2023-12-26,VIC1,9.238710592777778
2023-12-26,TAS1,8.678116973333333
2023-12-26,SA1,9.5150492075
2023-12-27,QLD1,10.141335504444445
2023-12-27,NSW1,9.6147063325
2023-12-27,VIC1,9.243837635555556
2023-12-27,TAS1,8.684438063333333
2023-12-27,SA1,9.51962364
2023-12-28,QLD1,10.145304029444445
2023-12-28,NSW1,9.619928335
2023-12-28,VIC1,9.249988836111111
2023-12-28,TAS1,8.692022653611112
2023-12-28,SA1,9.525108760833332
2023-12-29,QLD1,10.149932584722222
2023-12-29,NSW1,9.626017729722221
2023-12-29,VIC1,9.257158203055555
2023-12-29,TAS1,8.70086277
2023-12-29,SA1,9.531499397222223
2023-12-30,QLD1,10.155217034166668
2023-12-30,NSW1,9.63296880388889
2023-12-30,VIC1,9.265338720555555
2023-12-30,TAS1,8.710949085277777
2023-12-30,SA1,9.538789491666666
2023-12-31,QLD1,10.161152644722222
2023-12-31,NSW1,9.640775023333333
2023-12-31,VIC1,9.274522374722222
2023-12-31,TAS1,8.722270957500001
2023-12-31,SA1,9.546972122777778
2024-01-01,QLD1,10.167734099166665
2024-01-01,NSW1,9.649429057499999
2024-01-01,VIC1,9.284700181388889
2024-01-01,TAS1,8.734816471944445
2024-01-01,SA1,9.556039528888888
2024-01-02,QLD1,10.174955514999999
2024-01-02,NSW1,9.658922800555557
2024-01-02,VIC1,9.295862217222222
2024-01-02,TAS1,8.748572483055556
2024-01-02,SA1,9.565983136388889
2024-01-03,QLD1,10.182810463055555
2024-01-03,NSW1,9.669247401388889
2024-01-03,VIC1,9.30799765611111
2024-01-03,TAS1,8.76352466888889
2024-01-03,SA1,9.576793586666668
2024-01-04,QLD1,10.191291986666666
2024-01-04,NSW1,9.680393291944444
2024-01-04,VIC1,9.321094805
2024-01-04,TAS1,8.779657580555556
2024-01-04,SA1,9.588460768055556
2024-01-05,QLD1,10.200392624722221
2024-01-05,NSW1,9.692350218611113
2024-01-05,VIC1,9.335141144166666
2024-01-05,TAS1,8.796954699444445
2024-01-05,SA1,9.600973850555555
2024-01-06,QLD1,10.210104434166666
2024-01-06,NSW1,9.705107274722222
2024-01-06,VIC1,9.35012336888889
2024-01-06,TAS1,8.81539849888889
2024-01-06,SA1,9.6143213175
2024-01-07,QLD1,10.220419013333334
2024-01-07,NSW1,9.718652936111111
2024-01-07,VIC1,9.366027434444444
2024-01-07,TAS1,8.834970503888888
2024-01-07,SA1,9.628491006944445
2024-01-08,QLD1,10.23132752861111
2024-01-08,NSW1,9.732975095833334
2024-01-08,VIC1,9.3828386
2024-01-08,TAS1,8.855651355277779
2024-01-08,SA1,9.643470146666667
2024-01-09,QLD1,10.242820738055554
2024-01-09,NSW1,9.748061102222222
2024-01-09,VIC1,9.400541475833332
2024-01-09,TAS1,8.877420876111112
2024-01-09,SA1,9.659245394166666
2024-01-10,QLD1,10.254889020277778
2024-01-10,NSW1,9.763897796388889
2024-01-10,VIC1,9.419120071666667
2024-01-10,TAS1,8.900258138055555
2024-01-10,SA1,9.675802877222221
2024-01-11,QLD1,10.267522400277779
2024-01-11,NSW1,9.780471550833333
2024-01-11,VIC1,9.438557844444444
2024-01-11,TAS1,8.924141528333333
2024-01-11,SA1,9.693128235833333
2024-01-12,QLD1,10.280710576666667
2024-01-12,NSW1,9.797768306944445
2024-01-12,VIC1,9.458837747499999
2024-01-12,TAS1,8.949048818888889
2024-01-12,SA1,9.71120666111111
2024-01-13,QLD1,10.294442949722221
2024-01-13,NSW1,9.815773618055555
2024-01-13,VIC1,9.47994228
2024-01-13,TAS1,8.974957231944444
2024-01-13,SA1,9.730022939722224
2024-01-14,QLD1,10.30870865
2024-01-14,NSW1,9.834472685000001
2024-01-14,VIC1,9.501853535555554
2024-01-14,TAS1,9.001843509722223
2024-01-14,SA1,9.749561494166667
2024-01-15,QLD1,10.323496564722223
2024-01-15,NSW1,9.853850396111111
2024-01-15,VIC1,9.524553251944445
2024-01-15,TAS1,9.029683979722222
2024-01-15,SA1,9.76980642388889
2024-01-16,QLD1,10.338795366666666
2024-01-16,NSW1,9.873891368611112
2024-01-16,VIC1,9.5480228575
2024-01-16,TAS1,9.05845462111111
2024-01-16,SA1,9.790741547777777
2024-01-17,QLD1,10.354593540833333
2024-01-17,NSW1,9.894579983333333
2024-01-17,VIC1,9.572243521388888
2024-01-17,TAS1,9.088131128055556
2024-01-17,SA1,9.812350443055555
2024-01-18,QLD1,10.370879411111112
2024-01-18,NSW1,9.915900425277778
2024-01-18,VIC1,9.597196197777777
2024-01-18,TAS1,9.118688973333333
2024-01-18,SA1,9.834616487222222
2024-01-19,QLD1,10.387641168055556
2024-01-19,NSW1,9.937836718611111
2024-01-19,VIC1,9.622861671944445
2024-01-19,TAS1,9.1501034675
2024-01-19,SA1,9.857522894444443
2024-01-20,QLD1,10.40486689361111
2024-01-20,NSW1,9.960372764444445
2024-01-20,VIC1,9.649220605277778
2024-01-20,TAS1,9.182349819444443
2024-01-20,SA1,9.881052756388888
2024-01-21,QLD1,10.422544586111112
2024-01-21,NSW1,9.983492373055556
2024-01-21,VIC1,9.676253576666667
2024-01-21,TAS1,9.215403190833333
2024-01-21,SA1,9.905189076111112
2024-01-22,QLD1,10.440662185833332
2024-01-22,NSW1,10.007179300833332
2024-01-22,VIC1,9.703941124444446
2024-01-22,TAS1,9.249238750277778
2024-01-22,SA1,9.929914804722221
2024-01-23,QLD1,10.459207597777779
2024-01-23,NSW1,10.031417279444446
2024-01-23,VIC1,9.732263784722221
2024-01-23,TAS1,9.283831725833334
2024-01-23,SA1,9.955212876944444
2024-01-24,QLD1,10.47816871388889
2024-01-24,NSW1,10.056190049722224
2024-01-24,VIC1,9.76120213
2024-01-24,TAS1,9.319157451111112
2024-01-24,SA1,9.981066240277778
2024-01-25,QLD1,10.49753343611111
2024-01-25,NSW1,10.081481388333334
2024-01-25,VIC1,9.790736803888889
2024-01-25,TAS1,9.355191412222222
2024-01-25,SA1,10.007457889722223
2024-01-26,QLD1,10.517289695555554
2024-01-26,NSW1,10.107275138333334
2024-01-26,VIC1,9.820848555833333
2024-01-26,TAS1,9.391909290555555
2024-01-26,SA1,10.034370893611111
2024-01-27,QLD1,10.53742547361111
2024-01-27,NSW1,10.133555234444444
2024-01-27,VIC1,9.851518270555555
2024-01-27,TAS1,9.429287002777778
2024-01-27,SA1,10.061788425
2024-01-28,QLD1,10.557928818333334
2024-01-28,NSW1,10.160305728055555
2024-01-28,VIC1,9.882727000277777
2024-01-28,TAS1,9.467300736666667
2024-01-28,SA1,10.089693784166666
2024-01-29,QLD1,10.578787865
2024-01-29,NSW1,10.18751081
2024-01-29,VIC1,9.914455990833334
2024-01-29,TAS1,9.505926985277778
2024-01-29,SA1,10.118070425555555
2024-01-30,QLD1,10.599990848333334
2024-01-30,NSW1,10.21515483361111
2024-01-30,VIC1,9.946686706944444
2024-01-30,TAS1,9.545142578888889
2024-01-30,SA1,10.14690197888889
2024-01-31,QLD1,10.621526121666665
2024-01-31,NSW1,10.243222332777778
2024-01-31,VIC1,9.979400856666667
2024-01-31,TAS1,9.584924713055557
2024-01-31,SA1,10.176172270555556
2024-02-01,QLD1,10.643382168611112
2024-02-01,NSW1,10.271698042777777
2024-02-01,VIC1,10.012580410833333
2024-02-01,TAS1,9.625250972777778
2024-02-01,SA1,10.205865343333333
2024-02-02,QLD1,10.665547616388888
2024-02-02,NSW1,10.300566914444444
2024-02-02,VIC1,10.046207625000001
2024-02-02,TAS1,9.666099356388889
2024-02-02,SA1,10.235965471388889
2024-02-03,QLD1,10.688011247777778
2024-02-03,NSW1,10.329814131388888
2024-02-03,VIC1,10.080265054444444
2024-02-03,TAS1,9.707448294444445
2024-02-03,SA1,10.266457179166666
2024-02-04,QLD1,10.710762011666667
2024-02-04,NSW1,10.359425122777777
2024-02-04,VIC1,10.11473557138889
2024-02-04,TAS1,9.749276667777778
2024-02-04,SA1,10.29732525388889
2024-02-05,QLD1,10.733789033333334
2024-02-05,NSW1,10.389385575
2024-02-05,VIC1,10.149602376944443
2024-02-05,TAS1,9.791563823333332
2024-02-05,SA1,10.328554757777777
2024-02-06,QLD1,10.75708162138889
2024-02-06,NSW1,10.41968144361111
2024-02-06,VIC1,10.184849014166666
2024-02-06,TAS1,9.834289583055554
2024-02-06,SA1,10.360131039166667
2024-02-07,QLD1,10.780629276666668
2024-02-07,NSW1,10.45029896111111
2024-02-07,VIC1,10.220459376944444
2024-02-07,TAS1,9.877434258333334
2024-02-07,SA1,10.3920397425
2024-02-08,QLD1,10.804421698611112
2024-02-08,NSW1,10.481224645555557
2024-02-08,VIC1,10.256417719722222
2024-02-08,TAS1,9.920978655833332
2024-02-08,SA1,10.424266815277777
2024-02-09,QLD1,10.828448789444444
2024-02-09,NSW1,10.512445307777778
2024-02-09,VIC1,10.292708662222223
2024-02-09,TAS1,9.964904082777778
2024-02-09,SA1,10.456798515833333
2024-02-10,QLD1,10.852700660833333
2024-02-10,NSW1,10.54394805388889
2024-02-10,VIC1,10.329317196666667
2024-02-10,TAS1,10.009192352500001
2024-02-10,SA1,10.4896214175
2024-02-11,QLD1,10.877167635555555
2024-02-11,NSW1,10.575720293055555
2024-02-11,VIC1,10.366228689722222
2024-02-11,TAS1,10.053825785833334
2024-02-11,SA1,10.5227224125
2024-02-12,QLD1,10.901840252222222
2024-02-12,NSW1,10.607749736666667
2024-02-12,VIC1,10.40342888638889
2024-02-12,TAS1,10.098787210555555
2024-02-12,SA1,10.556088715555555
2024-02-13,QLD1,10.926709265000001
2024-02-13,NSW1,10.640024403055554
2024-02-13,VIC1,10.44090390888889
2024-02-13,TAS1,10.144059962777778
2024-02-13,SA1,10.589707864444444
2024-02-14,QLD1,10.951765647777778
2024-02-14,NSW1,10.672532615833333
2024-02-14,VIC1,10.478640259166667
2024-02-14,TAS1,10.189627880833333
2024-02-14,SA1,10.623567721666667
2024-02-15,QLD1,10.977000591388888
2024-02-15,NSW1,10.705263005833332
2024-02-15,VIC1,10.516624814722222
2024-02-15,TAS1,10.235475303888888
2024-02-15,SA1,10.657656472222223
2024-02-16,QLD1,11.002405506111112
2024-02-16,NSW1,10.738204507777777
2024-02-16,VIC1,10.55484482888889
2024-02-16,TAS1,10.281587065555556
2024-02-16,SA1,10.691962623611111
2024-02-17,QLD1,11.027972019722222
2024-02-17,NSW1,10.771346359166667
2024-02-17,VIC1,10.593287924166667
2024-02-17,TAS1,10.327948486944445
2024-02-17,SA1,10.726475002777779
2024-02-18,QLD1,11.053691975555555
2024-02-18,NSW1,10.804678098055556
2024-02-18,VIC1,10.631942091666666
2024-02-18,TAS1,10.374545369444444
2024-02-18,SA1,10.761182752777778
2024-02-19,QLD1,11.07955743138889
2024-02-19,NSW1,10.838189558055555
2024-02-19,VIC1,10.670795681944446
2024-02-19,TAS1,10.421363986388888
2024-02-19,SA1,10.796075329444443
2024-02-20,QLD1,11.105560656111113
2024-02-20,NSW1,10.871870865277778
2024-02-20,VIC1,10.7098374025
2024-02-20,TAS1,10.468391072777779
2024-02-20,SA1,10.831142495
2024-02-21,QLD1,11.131694127777777
2024-02-21,NSW1,10.9057124325
2024-02-21,VIC1,10.749056309166667
2024-02-21,TAS1,10.515613815555554
2024-02-21,SA1,10.866374315277778
2024-02-22,QLD1,11.15795052861111
2024-02-22,NSW1,10.939704954444444
2024-02-22,VIC1,10.788441797499999
2024-02-22,TAS1,10.563019842777777
2024-02-22,SA1,10.901761151111112
2024-02-23,QLD1,11.184322741666666
2024-02-23,NSW1,10.973839400555555
2024-02-23,VIC1,10.827983598333333
2024-02-23,TAS1,10.610597209722222
2024-02-23,SA1,10.937293653888888
2024-02-24,QLD1,11.210803846944444
2024-02-24,NSW1,11.008107010555555
2024-02-24,VIC1,10.86767176638889
2024-02-24,TAS1,10.658334391111111
2024-02-24,SA1,10.972962757222223
2024-02-25,QLD1,11.237387116944445
2024-02-25,NSW1,11.042499284166666
2024-02-25,VIC1,10.90749667138889
2024-02-25,TAS1,10.706220262777778
2024-02-25,SA1,11.00875967
2024-02-26,QLD1,11.26406601
2024-02-26,NSW1,11.077007977222221
2024-02-26,VIC1,10.947448990833333
2024-02-26,TAS1,10.7542440925
2024-02-26,SA1,11.044675867777777
2024-02-27,QLD1,11.290834166111113
2024-02-27,NSW1,11.111625091944445
2024-02-27,VIC1,10.987519696944444
2024-02-27,TAS1,10.802395525555557
2024-02-27,SA1,11.080703086111113
2024-02-28,QLD1,11.317685401944445
2024-02-28,NSW1,11.146342868333333
2024-02-28,VIC1,11.027700049722224
2024-02-28,TAS1,10.850664569444444
2024-02-28,SA1,11.116833309722223
2024-02-29,QLD1,11.34461370388889
2024-02-29,NSW1,11.181153778333332
2024-02-29,VIC1,11.067981584166667
2024-02-29,TAS1,10.899041580277778
2024-02-29,SA1,11.153058766666666
2024-03-01,QLD1,11.3716132225
2024-03-01,NSW1,11.216050514444445
2024-03-01,VIC1,11.108356100000002
2024-03-01,TAS1,10.947517249166667
2024-03-01,SA1,11.189371914722223
2024-03-02,QLD1,11.398678265833334
2024-03-02,NSW1,11.2510259825
2024-03-02,VIC1,11.148815651666666
2024-03-02,TAS1,10.996082586944445
2024-03-02,SA1,11.225765437500002
2024-03-03,QLD1,11.425803294166668
2024-03-03,NSW1,11.286073291944446
2024-03-03,VIC1,11.189352536666668
2024-03-03,TAS1,11.044728908611111
2024-03-03,SA1,11.26223223
2024-03-04,QLD1,11.452982912222222
2024-03-04,NSW1,11.3211857475
2024-03-04,VIC1,11.229959283333333
2024-03-04,TAS1,11.09344782
2024-03-04,SA1,11.298765391666667
2024-03-05,QLD1,11.480211863055557
2024-03-05,NSW1,11.35635683861111
2024-03-05,VIC1,11.270628641111111
2024-03-05,TAS1,11.14223120111111
2024-03-05,SA1,11.335358216666666
2024-03-06,QLD1,11.50748502138889
2024-03-06,NSW1,11.39158023138889
2024-03-06,VIC1,11.311353566944444
2024-03-06,TAS1,11.191071192499999
2024-03-06,SA1,11.372004181388888
2024-03-07,QLD1,11.534797385833333
2024-03-07,NSW1,11.426849757777777
2024-03-07,VIC1,11.352127216111112
2024-03-07,TAS1,11.23996017888889
2024-03-07,SA1,11.408696937777778
2024-03-08,QLD1,11.56214407388889
2024-03-08,NSW1,11.46215940638889
2024-03-08,VIC1,11.392942928888889
2024-03-08,TAS1,11.288890775
2024-03-08,SA1,11.445430300277778
2024-03-09,QLD1,11.5895203125
2024-03-09,NSW1,11.49750331361111
2024-03-09,VIC1,11.433794217777777
2024-03-09,TAS1,11.337855810277777
2024-03-09,SA1,11.482198237499999
2024-03-10,QLD1,11.616921432500002
2024-03-10,NSW1,11.532875752499999
2024-03-10,VIC1,11.474674759166666
2024-03-10,TAS1,11.386848313333333
2024-03-10,SA1,11.518994861666666
2024-03-11,QLD1,11.644342861111111
2024-03-11,NSW1,11.568271124166667
2024-03-11,VIC1,11.515578378333332
2024-03-11,TAS1,11.435861497777777
2024-03-11,SA1,11.555814416944445
2024-03-12,QLD1,11.671780115277777
2024-03-12,NSW1,11.603683947777778
2024-03-12,VIC1,11.556499038888889
2024-03-12,TAS1,11.48488874611111
2024-03-12,SA1,11.592651271388888
2024-03-13,QLD1,11.699228793611113
2024-03-13,NSW1,11.63910885
2024-03-13,VIC1,11.59743083138889
2024-03-13,TAS1,11.533923595555557
2024-03-13,SA1,11.629499905
2024-03-14,QLD1,11.726684569166666
2024-03-14,NSW1,11.674540556666667
2024-03-14,VIC1,11.638367961666667
2024-03-14,TAS1,11.582959723611111
2024-03-14,SA1,11.666354900833333
2024-03-15,QLD1,11.754143183888887
2024-03-15,NSW1,11.709973881388889
2024-03-15,VIC1,11.679304737777779
2024-03-15,TAS1,11.631990932777777
2024-03-15,SA1,11.7032109325
2024-03-16,QLD1,11.781600439722222
2024-03-16,NSW1,11.745403717222223
2024-03-16,VIC1,11.720235559722223
2024-03-16,TAS1,11.681011135555556
2024-03-16,SA1,11.7400627575
2024-03-17,QLD1,11.80905219138889
2024-03-17,NSW1,11.780825026388888
2024-03-17,VIC1,11.761154908055556
2024-03-17,TAS1,11.73001434
2024-03-17,SA1,11.776905203333333
2024-03-18,QLD1,11.836494341388889
2024-03-18,NSW1,11.816232830555556
2024-03-18,VIC1,11.802057331388887
2024-03-18,TAS1,11.778994637222223
2024-03-18,SA1,11.813733160277778
2024-03-19,QLD1,11.86392283
2024-03-19,NSW1,11.851622201666666
2024-03-19,VIC1,11.842937435555555
2024-03-19,TAS1,11.827946183333333
2024-03-19,SA1,11.850541569166667
2024-03-20,QLD1,11.891333630555556
2024-03-20,NSW1,11.886988251944445
2024-03-20,VIC1,11.883789871666666
2024-03-20,TAS1,11.876863188888889
2024-03-20,SA1,11.88732541361111
2024-03-21,QLD1,11.918722741944444
2024-03-21,NSW1,11.922326124722222
2024-03-21,VIC1,11.92460932638889
2024-03-21,TAS1,11.925739902777778
2024-03-21,SA1,11.924079707222223
2024-03-22,QLD1,11.946086179444444
2024-03-22,NSW1,11.957630984722222
2024-03-22,VIC1,11.965390508333334
2024-03-22,TAS1,11.974570597777777
2024-03-22,SA1,11.960799487777777
2024-03-23,QLD1,11.97341997138889
2024-03-23,NSW1,11.992898009722222
2024-03-23,VIC1,12.006128139166668
2024-03-23,TAS1,12.023349559166666
2024-03-23,SA1,11.9974798025
2024-03-24,QLD1,12.000720149722222
2024-03-24,NSW1,12.028122379444445
2024-03-24,VIC1,12.046816940833333
2024-03-24,TAS1,12.072071068055555
2024-03-24,SA1,12.034115702777777
2024-03-25,QLD1,12.027982743888888
2024-03-25,NSW1,12.063299268055555
2024-03-25,VIC1,12.087451626388889
2024-03-25,TAS1,12.120729389722223
2024-03-25,SA1,12.070702231944445
2024-03-26,QLD1,12.055203774166667
2024-03-26,NSW1,12.098423834722222
2024-03-26,VIC1,12.128026887777779
2024-03-26,TAS1,12.169318758888888
2024-03-26,SA1,12.107234416666666
2024-03-27,QLD1,12.082379245
2024-03-27,NSW1,12.133491214166668
2024-03-27,VIC1,12.168537385555556
2024-03-27,TAS1,12.217833366944445
2024-03-27,SA1,12.143707257222221
2024-03-28,QLD1,12.10950513888889
2024-03-28,NSW1,12.168496507777778
2024-03-28,VIC1,12.208977738611113
2024-03-28,TAS1,12.266267349444444
2024-03-28,SA1,12.180115718888889
2024-03-29,QLD1,12.136577408333334
2024-03-29,NSW1,12.203434775277778
2024-03-29,VIC1,12.24934251361111
2024-03-29,TAS1,12.314614770555554
2024-03-29,SA1,12.216454721666667
2024-03-30,QLD1,12.163591971111112
2024-03-30,NSW1,12.238301025833334
2024-03-30,VIC1,12.289626213611113
2024-03-30,TAS1,12.3628696125
2024-03-30,SA1,12.252719131388888
2024-03-31,QLD1,12.190544703333334
2024-03-31,NSW1,12.27309021
2024-03-31,VIC1,12.32982326972222
2024-03-31,TAS1,12.411025762222222
2024-03-31,SA1,12.288903752222222
2024-04-01,QLD1,12.2174314325
2024-04-01,NSW1,12.30779721
2024-04-01,VIC1,12.369928029444445
2024-04-01,TAS1,12.459076996666667
2024-04-01,SA1,12.325003315833333
2024-04-02,QLD1,12.244247932777778
2024-04-02,NSW1,12.342416832222224
2024-04-02,VIC1,12.409934746944444
2024-04-02,TAS1,12.50701697361111
2024-04-02,SA1,12.361012473333334
2024-04-03,QLD1,12.270989917777777
2024-04-03,NSW1,12.376943799722222
2024-04-03,VIC1,12.449837574444444
2024-04-03,TAS1,12.554839215833333
2024-04-03,SA1,12.3969257875
2024-04-04,QLD1,12.297653034444446
2024-04-04,NSW1,12.411372742777777
